20                                      Ekin                  Epot 0                  Epot 1                  Etot 0                  Etot 1                   Pop 0                   Pop 1
841                       0.2032047400002762   -302.7182004365430430   -302.5148010847201476   -302.7182004365430430   -302.5148010847201476      0.8873852339963851      0.1126147663138312
842                       0.2036362235339082   -302.7182147994853949   -302.5149096235386423   -302.7182147994853949   -302.5149096235386423      0.8870427742146314      0.1129572261206547
843                       0.2039791509079965   -302.7182437678297902   -302.5149782640972376   -302.7182437678297902   -302.5149782640972376      0.8864407901447203      0.1135592099778624
844                       0.2040714239632132   -302.7182587561234755   -302.5150147789653943   -302.7182587561234755   -302.5150147789653943      0.8855707683748497      0.1144292314949866
845                       0.2039070215488834   -302.7182575813905601   -302.5150506779467605   -302.7182575813905601   -302.5150506779467605      0.8845145896811918      0.1154854102232392
846                       0.2037362902342018   -302.7182516771531482   -302.5151385166460614   -302.7182516771531482   -302.5151385166460614      0.8834625420036065      0.1165374579598731
847                       0.2038658043215230   -302.7182538525156588   -302.5152852681000581   -302.7182538525156588   -302.5152852681000581      0.8825733539964034      0.1174266459801945
848                       0.2044177446366610   -302.7182572042736979   -302.5153162120818706   -302.7182572042736979   -302.5153162120818706      0.8819046205102806      0.1180953794764518
849                       0.2052151227385968   -302.7182536223243687   -302.5151355976688592   -302.7182536223243687   -302.5151355976688592      0.8814412955536081      0.1185587044460905
850                       0.2058374614909746   -302.7182201756909308   -302.5148697276206917   -302.7182201756909308   -302.5148697276206917      0.8811511645932393      0.1188488354073375
851                       0.2059041348951027   -302.7181529832060960   -302.5147689183974649   -302.7181529832060960   -302.5147689183974649      0.8810134671852248      0.1189865328152170
852                       0.2052784935763366   -302.7180702119294438   -302.5148697624221654   -302.7180702119294438   -302.5148697624221654      0.8810067714881885      0.1189932285125834
853                       0.2039949720844408   -302.7180064448782559   -302.5149261152791382   -302.7180064448782559   -302.5149261152791382      0.8810773817516814      0.1189226182459575
854                       0.2020785935501343   -302.7179615590615640   -302.5148947878201966   -302.7179615590615640   -302.5148947878201966      0.8811392718671769      0.1188607281309199
855                       0.1996185184118129   -302.7178937080561241   -302.5150398969439038   -302.7178937080561241   -302.5150398969439038      0.8811375198762328      0.1188624801284959
856                       0.1971052015991110   -302.7178013528034626   -302.5154977762301201   -302.7178013528034626   -302.5154977762301201      0.8810850241238020      0.1189149758800984
857                       0.1954276380625318   -302.7177236466844192   -302.5159603706880489   -302.7177236466844192   -302.5159603706880489      0.8810239510941765      0.1189760489043534
858                       0.1953142542401851   -302.7177292950943297   -302.5162181576897069   -302.7177292950943297   -302.5162181576897069      0.8809836304628565      0.1190163695367865
859                       0.1966560967276647   -302.7178060416676999   -302.5165556588167988   -302.7178060416676999   -302.5165556588167988      0.8809736796694180      0.1190263203307960
860                       0.1986124215607157   -302.7178955340234552   -302.5170763005911567   -302.7178955340234552   -302.5170763005911567      0.8809919208172067      0.1190080791826767
861                       0.2003107340671436   -302.7179479816878143   -302.5175108892361209   -302.7179479816878143   -302.5175108892361209      0.8810246820261641      0.1189753179743433
862                       0.2013213820446582   -302.7179378951420290   -302.5176698495509413   -302.7179378951420290   -302.5176698495509413      0.8810506769957934      0.1189493230067507
863                       0.2017034515230166   -302.7178712608636602   -302.5176251552701387   -302.7178712608636602   -302.5176251552701387      0.8810591115806397      0.1189408884180925
864                       0.2017637888912476   -302.7177706995317408   -302.5174277937447869   -302.7177706995317408   -302.5174277937447869      0.8810586701375437      0.1189413298660304
865                       0.2017776620204492   -302.7176480229578033   -302.5171701737634748   -302.7176480229578033   -302.5171701737634748      0.8810649821991218      0.1189350177977283
866                       0.2019128297633469   -302.7174996275367675   -302.5169324925656156   -302.7174996275367675   -302.5169324925656156      0.8811050750063555      0.1188949249887715
867                       0.2023292936920418   -302.7173435801460073   -302.5166476874869659   -302.7173435801460073   -302.5166476874869659      0.8812603038541281      0.1187396961505480
868                       0.2031646371978147   -302.7172007457546670   -302.5162138871017987   -302.7172007457546670   -302.5162138871017987      0.8816656970724938      0.1183343029143394
869                       0.2044018204339595   -302.7170919761977643   -302.5156902233620713   -302.7170919761977643   -302.5156902233620713      0.8823340702766516      0.1176659297193836
870                       0.2058203605384042   -302.7170178384544670   -302.5151773572737284   -302.7170178384544670   -302.5151773572737284      0.8829933010768206      0.1170066988824872
871                       0.2071288541874389   -302.7169782003946921   -302.5146034589370174   -302.7169782003946921   -302.5146034589370174      0.8833596675909556      0.1166403324148878
872                       0.2080677699579874   -302.7169600138650480   -302.5138552419483062   -302.7169600138650480   -302.5138552419483062      0.8834494769967718      0.1165505229786839
873                       0.2084519511706314   -302.7169420845339118   -302.5129426495208804   -302.7169420845339118   -302.5129426495208804      0.8833712217739249      0.1166287781984819
874                       0.2081403091702966   -302.7169158592179201   -302.5120279805512951   -302.7169158592179201   -302.5120279805512951      0.8831511288222561      0.1168488712608072
875                       0.2069726710341825   -302.7168555806010204   -302.5112909084838293   -302.7168555806010204   -302.5112909084838293      0.8828185094288126      0.1171814905554784
876                       0.2049461460706269   -302.7167385174526544   -302.5107847268886303   -302.7167385174526544   -302.5107847268886303      0.8824458628498937      0.1175541371628128
877                       0.2024754620528053   -302.7165802529199823   -302.5104229784707854   -302.7165802529199823   -302.5104229784707854      0.8821242599161313      0.1178757400461891
878                       0.2003965612694359   -302.7164160741094179   -302.5099927256343335   -302.7164160741094179   -302.5099927256343335      0.8818877871398604      0.1181122128786535
879                       0.1995615824155268   -302.7163080594048665   -302.5092683783506686   -302.7163080594048665   -302.5092683783506686      0.8816996202999745      0.1183003796748808
880                       0.2001343496373901   -302.7162885859316930   -302.5083289929037278   -302.7162885859316930   -302.5083289929037278      0.8815412741414619      0.1184587258574765
881                       0.2014653410873591   -302.7163381853706596   -302.5075605556166352   -302.7163381853706596   -302.5075605556166352      0.8815904259104712      0.1184095741033668
882                       0.2026821880123215   -302.7164106659818685   -302.5072412039108372   -302.7164106659818685   -302.5072412039108372      0.8819669227126845      0.1180330772555347
883                       0.2032354178058561   -302.7164607426596490   -302.5074769104112988   -302.7164607426596490   -302.5074769104112988      0.8823035927043230      0.1176964073039208
884                       0.2031333523164179   -302.7164776427086963   -302.5082479494473660   -302.7164776427086963   -302.5082479494473660      0.8824250911191356      0.1175749089148221
885                       0.2027287944957666   -302.7164723110295768   -302.5092664191658400   -302.7164723110295768   -302.5092664191658400      0.8824768387085724      0.1175231612582960
886                       0.2022086934966106   -302.7164433184277073   -302.5102989943389957   -302.7164433184277073   -302.5102989943389957      0.8825474520437150      0.1174525479328890
887                       0.2014537931201831   -302.7163671020991842   -302.5111534470494234   -302.7163671020991842   -302.5111534470494234      0.8826713316409450      0.1173286683947994
888                       0.2004206008346472   -302.7162760798371437   -302.5117801217252236   -302.7162760798371437   -302.5117801217252236      0.8828984184187454      0.1171015815668120
889                       0.1993932270482749   -302.7161764804321820   -302.5124292156625074   -302.7161764804321820   -302.5124292156625074      0.8832498594625265      0.1167501406073652
890                       0.1988689082195165   -302.7160799519980969   -302.5131581481950320   -302.7160799519980969   -302.5131581481950320      0.8836186585843337      0.1163813414346177
891                       0.1992446347169209   -302.7160135964592769   -302.5137937831893282   -302.7160135964592769   -302.5137937831893282      0.8837900075462167      0.1162099924172295
892                       0.2006060628916374   -302.7159770398064893   -302.5142870735276688   -302.7159770398064893   -302.5142870735276688      0.8837285102918613      0.1162714896261610
893                       0.2026740264302899   -302.7159595062897779   -302.5145454267533864   -302.7159595062897779   -302.5145454267533864      0.8836487366500385      0.1163512634000894
894                       0.2049025249493064   -302.7159764128174402   -302.5144474640309227   -302.7159764128174402   -302.5144474640309227      0.8836633129945530      0.1163366869558110
895                       0.2066483229538098   -302.7160196731236965   -302.5142592653492102   -302.7160196731236965   -302.5142592653492102      0.8836862604906488      0.1163137395342877
896                       0.2073460390072291   -302.7160445383928504   -302.5142770963138901   -302.7160445383928504   -302.5142770963138901      0.8836696005833785      0.1163303994215498
897                       0.2067454380656749   -302.7160103327967136   -302.5144107020300908   -302.7160103327967136   -302.5144107020300908      0.8836723660047306      0.1163276340476179
898                       0.2051642421454205   -302.7159326385464624   -302.5145080233322119   -302.7159326385464624   -302.5145080233322119      0.8838124637903888      0.1161875361881949
899                       0.2034849699119095   -302.7158866873513148   -302.5146089838419243   -302.7158866873513148   -302.5146089838419243      0.8841589932985859      0.1158410067478376
900                       0.2026138811102608   -302.7159274382401009   -302.5147801188011272   -302.7159274382401009   -302.5147801188011272      0.8846000909564852      0.1153999091312760
901                       0.2028389557982976   -302.7160475241651625   -302.5149399342384413   -302.7160475241651625   -302.5149399342384413      0.8848927136331303      0.1151072863924228
902                       0.2037607203297135   -302.7162093402064897   -302.5149897100657199   -302.7162093402064897   -302.5149897100657199      0.8849008324766492      0.1150991676000871
903                       0.2046605843868599   -302.7163722934033103   -302.5150837916971227   -302.7163722934033103   -302.5150837916971227      0.8847027835662764      0.1152972164588965
904                       0.2049906322532565   -302.7164920307327520   -302.5153906415330312   -302.7164920307327520   -302.5153906415330312      0.8843583080972339      0.1156416919192783
905                       0.2047669045863686   -302.7165774867318646   -302.5157575764600892   -302.7165774867318646   -302.5157575764600892      0.8838174751280919      0.1161825249606856
906                       0.2043852515075320   -302.7166706603828175   -302.5160218005888169   -302.7166706603828175   -302.5160218005888169      0.8831549712376323      0.1168450287532532
907                       0.2040580963777894   -302.7167828856640881   -302.5162447825018148   -302.7167828856640881   -302.5162447825018148      0.8827087636757676      0.1172912362657537
908                       0.2035981345968455   -302.7168898714105580   -302.5164866007074806   -302.7168898714105580   -302.5164866007074806      0.8828595557861482      0.1171404441937679
909                       0.2027395901928293   -302.7169617479081580   -302.5168376108404118   -302.7169617479081580   -302.5168376108404118      0.8836924256976216      0.1163075742294617
910                       0.2015719497254744   -302.7170176255391425   -302.5171580032398424   -302.7170176255391425   -302.5171580032398424      0.8848159046274272      0.1151840954091158
911                       0.2005212502225571   -302.7170799354017845   -302.5173215381830687   -302.7170799354017845   -302.5173215381830687      0.8855966305033034      0.1144033694497767
912                       0.2000672824698290   -302.7171549547600762   -302.5173750904689882   -302.7171549547600762   -302.5173750904689882      0.8856375529474390      0.1143624472103481
913                       0.2005041312316211   -302.7172387121736961   -302.5173728457120319   -302.7172387121736961   -302.5173728457120319      0.8850017004438897      0.1149982994434886
914                       0.2017137384179102   -302.7173075078649163   -302.5173701677184113   -302.7173075078649163   -302.5173701677184113      0.8840604256629970      0.1159395744079076
915                       0.2031259675515098   -302.7173371772122437   -302.5172791436472721   -302.7173371772122437   -302.5172791436472721      0.8831341031938645      0.1168658968824383
916                       0.2040089784248778   -302.7173381116354562   -302.5169503132052569   -302.7173381116354562   -302.5169503132052569      0.8824462946801229      0.1175537053329582
917                       0.2037993636480668   -302.7173174481326896   -302.5163377424335067   -302.7173174481326896   -302.5163377424335067      0.8821946042494776      0.1178053957389876
918                       0.2023473813347664   -302.7172584490098188   -302.5156451847456083   -302.7172584490098188   -302.5156451847456083      0.8823667802272988      0.1176332197943217
919                       0.2001138873108053   -302.7171804738225092   -302.5151514754497839   -302.7171804738225092   -302.5151514754497839      0.8827618798115764      0.1172381201754058
920                       0.1980010733328691   -302.7171217885785950   -302.5148501744121745   -302.7171217885785950   -302.5148501744121745      0.8831899642699619      0.1168100357680793
921                       0.1969098843732267   -302.7170986581445504   -302.5146927075972485   -302.7170986581445504   -302.5146927075972485      0.8836186371827698      0.1163813627234690
922                       0.1973082597235204   -302.7171388067346811   -302.5146835775022964   -302.7171388067346811   -302.5146835775022964      0.8841069890947124      0.1158930109159515
923                       0.1989056077348902   -302.7172225368710201   -302.5147370142642558   -302.7172225368710201   -302.5147370142642558      0.8846528399817070      0.1153471599546959
924                       0.2008821463196092   -302.7173018036480130   -302.5147954544648314   -302.7173018036480130   -302.5147954544648314      0.8851651709218326      0.1148348290997706
925                       0.2025036671747601   -302.7173573107788229   -302.5149086971493375   -302.7173573107788229   -302.5149086971493375      0.8854506584144168      0.1145493416548587
926                       0.2034308448983016   -302.7173944291473617   -302.5151224361537743   -302.7173944291473617   -302.5151224361537743      0.8853334633137518      0.1146665367790644
927                       0.2036042786946127   -302.7174203078948267   -302.5155373622333741   -302.7174203078948267   -302.5155373622333741      0.8848599672487142      0.1151400328058215
928                       0.2031775839903777   -302.7174464358440105   -302.5161895416165407   -302.7174464358440105   -302.5161895416165407      0.8842149046229461      0.1157850952335960
929                       0.2024136850263686   -302.7175075042360959   -302.5169002076596598   -302.7175075042360959   -302.5169002076596598      0.8835350764362935      0.1164649235784932
930                       0.2015370326632064   -302.7176037658600762   -302.5174430916004553   -302.7176037658600762   -302.5174430916004553      0.8828946910987822      0.1171053089401612
931                       0.2007140938673343   -302.7177160946461640   -302.5176475567133707   -302.7177160946461640   -302.5176475567133707      0.8823313076955288      0.1176686923318370
932                       0.2001114398944221   -302.7177864142794306   -302.5175353712438664   -302.7177864142794306   -302.5175353712438664      0.8818738588894720      0.1181261411425654
933                       0.1999344702379549   -302.7178249342831577   -302.5172737588532073   -302.7178249342831577   -302.5172737588532073      0.8815457872942319      0.1184542126978470
934                       0.2002716264731741   -302.7178237128921410   -302.5168902855590431   -302.7178237128921410   -302.5168902855590431      0.8813442809037126      0.1186557191027865
935                       0.2010444610646087   -302.7178118247972520   -302.5163872741845807   -302.7178118247972520   -302.5163872741845807      0.8812396316465019      0.1187603683579833
936                       0.2019687953231239   -302.7178007527531918   -302.5159115330188229   -302.7178007527531918   -302.5159115330188229      0.8812019031630610      0.1187980968381258
937                       0.2026797829429844   -302.7177880499541516   -302.5155748918085692   -302.7177880499541516   -302.5155748918085692      0.8811955488778593      0.1188044511203941
938                       0.2029571348635891   -302.7178089426196834   -302.5153898649673465   -302.7178089426196834   -302.5153898649673465      0.8811750154433746      0.1188249845514203
939                       0.2027061785368526   -302.7178638942759790   -302.5152984819476956   -302.7178638942759790   -302.5152984819476956      0.8811280624585320      0.1188719375426225
940                       0.2019653327398560   -302.7179331947262426   -302.5152405984493384   -302.7179331947262426   -302.5152405984493384      0.8810878202732791      0.1189121797250057
941                       0.2009818029474663   -302.7179966174636547   -302.5152693617935142   -302.7179966174636547   -302.5152693617935142      0.8811104036068796      0.1188895963985712
942                       0.2001886419293707   -302.7180516037556686   -302.5153481226839745   -302.7180516037556686   -302.5153481226839745      0.8812426622542484      0.1187573377531874
943                       0.1999597597779564   -302.7181120050133813   -302.5152931139639350   -302.7181120050133813   -302.5152931139639350      0.8814733772187188      0.1185266227855950
944                       0.2002940439837926   -302.7181549585117750   -302.5151010717995064   -302.7181549585117750   -302.5151010717995064      0.8817453692324063      0.1182546307614991
945                       0.2008937378417139   -302.7181478683482965   -302.5149766743001010   -302.7181478683482965   -302.5149766743001010      0.8820307593036515      0.1179692406936709
946                       0.2014690007906391   -302.7180950768088792   -302.5150659236263095   -302.7180950768088792   -302.5150659236263095      0.8823215850310826      0.1176784149581728
947                       0.2018109618120512   -302.7180226243849006   -302.5153029404978042   -302.7180226243849006   -302.5153029404978042      0.8826204472279561      0.1173795527770870
948                       0.2017723500453973   -302.7179469013384505   -302.5155717812312446   -302.7179469013384505   -302.5155717812312446      0.8829622328374795      0.1170377672152108
949                       0.2013684093116908   -302.7178679707101878   -302.5158374179490579   -302.7178679707101878   -302.5158374179490579      0.8834335250253201      0.1165664748928918
950                       0.2008192927200642   -302.7177929121558577   -302.5160662168399313   -302.7177929121558577   -302.5160662168399313      0.8841752838516360      0.1158247162162993
951                       0.2003573449361739   -302.7177309434001700   -302.5162540308349435   -302.7177309434001700   -302.5162540308349435      0.8857628124079022      0.1142371871010129
952                       0.2002170033841906   -302.7175433085791951   -302.5162543529849017   -302.7175433085791951   -302.5162543529849017      0.8908704336006469      0.1091295665881134
953                       0.2002160028466120   -302.7175362860123187   -302.5162457801027927   -302.7175362860123187   -302.5162457801027927      0.8956040505724281      0.1043959497556737
954                       0.2007687476620862   -302.7175137768423951   -302.5161337017917731   -302.7175137768423951   -302.5161337017917731      0.8985709221712939      0.1014290780813836
955                       0.2020806172328903   -302.7175039352175645   -302.5161212070350985   -302.7175039352175645   -302.5161212070350985      0.8997042374144706      0.1002957627071921
956                       0.2039473524866523   -302.7175044697960402   -302.5160761398626619   -302.7175044697960402   -302.5160761398626619      0.9001537791567512      0.0998462208243382
957                       0.2057105329851167   -302.7174864312490286   -302.5160522209128544   -302.7174864312490286   -302.5160522209128544      0.9007086335219096      0.0992913665440676
958                       0.2067687863949872   -302.7174153182475607   -302.5160262432329432   -302.7174153182475607   -302.5160262432329432      0.9014900079728945      0.0985099921284096
959                       0.2069926360169287   -302.7173329918743434   -302.5158700558006899   -302.7173329918743434   -302.5158700558006899      0.9022631465165505      0.0977368536120646
960                       0.2065810185411208   -302.7172435373323651   -302.5156825338884801   -302.7172435373323651   -302.5156825338884801      0.9028953658891614      0.0971046341777302
961                       0.2058550427774005   -302.7171780928551925   -302.5154903735187304   -302.7171780928551925   -302.5154903735187304      0.9034438556078800      0.0965561444489187
962                       0.2051054731017668   -302.7171376917913790   -302.5153082359253176   -302.7171376917913790   -302.5153082359253176      0.9039515086908795      0.0960484913170248
963                       0.2045621355102174   -302.7171077176040512   -302.5150882652407063   -302.7171077176040512   -302.5150882652407063      0.9043746015334568      0.0956253984684184
964                       0.2044291302998928   -302.7170910872981722   -302.5147018420608447   -302.7170910872981722   -302.5147018420608447      0.9046700813030810      0.0953299187152738
965                       0.2047950677581209   -302.7170870224636587   -302.5141306081818584   -302.7170870224636587   -302.5141306081818584      0.9048271651572704      0.0951728348471814
966                       0.2055375198664006   -302.7170883389938467   -302.5135033058276690   -302.7170883389938467   -302.5135033058276690      0.9048845778713783      0.0951154221237661
967                       0.2063076782073240   -302.7170994035935223   -302.5130468693431567   -302.7170994035935223   -302.5130468693431567      0.9049426308468104      0.0950573691664650
968                       0.2066052417682448   -302.7171033278640380   -302.5129556959848287   -302.7171033278640380   -302.5129556959848287      0.9051203422954766      0.0948796577201884
969                       0.2060375506136327   -302.7170805982853494   -302.5132587296293991   -302.7170805982853494   -302.5132587296293991      0.9054727546314497      0.0945272453696654
970                       0.2045610972338803   -302.7170404469438836   -302.5137460554145150   -302.7170404469438836   -302.5137460554145150      0.9059172093594867      0.0940827905950194
971                       0.2025151580260393   -302.7169852310012175   -302.5142549309653077   -302.7169852310012175   -302.5142549309653077      0.9062941353925438      0.0937058645387830
972                       0.2005576345061402   -302.7169339471413991   -302.5146410581106124   -302.7169339471413991   -302.5146410581106124      0.9065020310325717      0.0934979689980761
973                       0.1993444893941963   -302.7169133937658216   -302.5146941033501662   -302.7169133937658216   -302.5146941033501662      0.9065378936771464      0.0934621063298161
974                       0.1991056759701418   -302.7169238933370252   -302.5145639836186433   -302.7169238933370252   -302.5145639836186433      0.9064512464332769      0.0935487535120001
975                       0.1995925998603459   -302.7169463403382679   -302.5145938984279610   -302.7169463403382679   -302.5145938984279610      0.9062975260239275      0.0937024739294370
976                       0.2003433488860419   -302.7169759915433929   -302.5148010834476509   -302.7169759915433929   -302.5148010834476509      0.9061022150309606      0.0938977849352297
977                       0.2009001095698247   -302.7170038932777061   -302.5149889935566421   -302.7170038932777061   -302.5149889935566421      0.9058672604850190      0.0941327395087621
978                       0.2009520626734839   -302.7170165259533974   -302.5150212005065669   -302.7170165259533974   -302.5150212005065669      0.9056046188572646      0.0943953811229856
979                       0.2004457194993132   -302.7170095951875055   -302.5148521396612296   -302.7170095951875055   -302.5148521396612296      0.9053449016905590      0.0946550983206843
980                       0.1996600386186165   -302.7169891831883888   -302.5145999443684559   -302.7169891831883888   -302.5145999443684559      0.9051213127284137      0.0948786872585494
981                       0.1990914479908549   -302.7169838999017770   -302.5143326974379647   -302.7169838999017770   -302.5143326974379647      0.9049515505808375      0.0950484494262337
982                       0.1990773187412820   -302.7169931205726812   -302.5140600726803655   -302.7169931205726812   -302.5140600726803655      0.9048367627284323      0.0951632372677736
983                       0.1996223187758239   -302.7169825133013887   -302.5138659011320215   -302.7169825133013887   -302.5138659011320215      0.9047703703462313      0.0952296296548852
984                       0.2006101861761273   -302.7169377483187418   -302.5137909490239281   -302.7169377483187418   -302.5137909490239281      0.9047522099379267      0.0952477900616493
985                       0.2019998194570237   -302.7168709657142358   -302.5137288886778038   -302.7168709657142358   -302.5137288886778038      0.9048126468606358      0.0951873531418957
986                       0.2037901477213328   -302.7168123829313799   -302.5136740432963620   -302.7168123829313799   -302.5136740432963620      0.9050108080571861      0.0949891919449522
987                       0.2058646560887943   -302.7167657915413770   -302.5136634833856419   -302.7167657915413770   -302.5136634833856419      0.9053919364264218      0.0946080635853760
988                       0.2079410015256606   -302.7167241780866220   -302.5136867291183762   -302.7167241780866220   -302.5136867291183762      0.9059593398054573      0.0940406601970264
989                       0.2095771379902090   -302.7166824010863024   -302.5137191040047355   -302.7166824010863024   -302.5137191040047355      0.9067445740094136      0.0932554259455724
990                       0.2102683330257465   -302.7166165036018697   -302.5137114819882527   -302.7166165036018697   -302.5137114819882527      0.9079160273510548      0.0920839726266744
991                       0.2097986665609461   -302.7165095710464016   -302.5136760423832243   -302.7165095710464016   -302.5136760423832243      0.9097506576798945      0.0902493424373267
992                       0.2085010904676670   -302.7163893698175912   -302.5135828060705308   -302.7163893698175912   -302.5135828060705308      0.9123853313647887      0.0876146685207004
993                       0.2070660567853889   -302.7162917561062159   -302.5133974735592801   -302.7162917561062159   -302.5133974735592801      0.9154851343147553      0.0845148653770343
994                       0.2061489144860100   -302.7162447388949431   -302.5131559217687141   -302.7162447388949431   -302.5131559217687141      0.9182305902044732      0.0817694092914907
995                       0.2061144631275319   -302.7162329356227701   -302.5128354877622883   -302.7162329356227701   -302.5128354877622883      0.9205692707674064      0.0794307292267679
996                       0.2071000121178542   -302.7161686634914872   -302.5123598756887304   -302.7161686634914872   -302.5123598756887304      0.9228253174803424      0.0771746824798414
997                       0.2085555827632323   -302.7162166057946138   -302.5118433109483362   -302.7162166057946138   -302.5118433109483362      0.9240391023283733      0.0759608976950161
998                       0.2099229230739531   -302.7162708021350568   -302.5113369329751549   -302.7162708021350568   -302.5113369329751549      0.9246803088494402      0.0753196910788297
999                       0.2105410341090583   -302.7163082064024593   -302.5110505164408323   -302.7163082064024593   -302.5110505164408323      0.9251025742413703      0.0748974258952796
1000                      0.2100578424186545   -302.7163089125428996   -302.5108481087441419   -302.7163089125428996   -302.5108481087441419      0.9252768667395015      0.0747231334201416
1001                      0.2085863123268132   -302.7162805228844604   -302.5107295589743330   -302.7162805228844604   -302.5107295589743330      0.9248447313245174      0.0751552685275707
1002                      0.2065532039894223   -302.7162610397740536   -302.5109733230807478   -302.7162610397740536   -302.5109733230807478      0.9234985114296971      0.0765014887293087
1003                      0.2043580763236370   -302.7162489571562674   -302.5117052035919301   -302.7162489571562674   -302.5117052035919301      0.9215401041137810      0.0784598961967808
1004                      0.2022758893203939   -302.7162315959394618   -302.5126008683578220   -302.7162315959394618   -302.5126008683578220      0.9197976550576421      0.0802023451061034
1005                      0.2005929030886972   -302.7162061300033429   -302.5133107037155469   -302.7162061300033429   -302.5133107037155469      0.9187069985190403      0.0812930017588706
1006                      0.1996725958418903   -302.7161925568977381   -302.5137245167260289   -302.7161925568977381   -302.5137245167260289      0.9180544809062222      0.0819455193402436
1007                      0.1997492175518352   -302.7162135290935794   -302.5138250214188815   -302.7162135290935794   -302.5138250214188815      0.9176169239170300      0.0823830760346669
1008                      0.2006627089876445   -302.7162564925081938   -302.5136307695606206   -302.7162564925081938   -302.5136307695606206      0.9174966879321002      0.0825033121183159
1009                      0.2019157836427766   -302.7162901653497897   -302.5132701316673547   -302.7162901653497897   -302.5132701316673547      0.9178545844872423      0.0821454154514231
1010                      0.2029264195609538   -302.7163038525546312   -302.5129102023993255   -302.7163038525546312   -302.5129102023993255      0.9186944206029278      0.0813055795338707
1011                      0.2031943940830370   -302.7162843549775744   -302.5124896538777080   -302.7162843549775744   -302.5124896538777080      0.9200506750933787      0.0799493249860850
1012                      0.2025232029460705   -302.7162148205140966   -302.5119549855642731   -302.7162148205140966   -302.5119549855642731      0.9219410671484687      0.0780589329045161
1013                      0.2013013027196557   -302.7161176460915044   -302.5113152830506351   -302.7161176460915044   -302.5113152830506351      0.9240362682759676      0.0759637316772705
1014                      0.2003856566853179   -302.7160300162445878   -302.5106998701472776   -302.7160300162445878   -302.5106998701472776      0.9258341830668270      0.0741658169928413
1015                      0.2005846473078106   -302.7159915237527343   -302.5102287817115325   -302.7159915237527343   -302.5102287817115325      0.9271066816071608      0.0728933184118822
1016                      0.2021106490788537   -302.7160102116621374   -302.5099132494390801   -302.7160102116621374   -302.5099132494390801      0.9278969333670172      0.0721030666527407
1017                      0.2044943275643787   -302.7160364362795804   -302.5096720545437847   -302.7160364362795804   -302.5096720545437847      0.9283094624283178      0.0716905375667058
1018                      0.2069860693015420   -302.7160522216653362   -302.5096132185594797   -302.7160522216653362   -302.5096132185594797      0.9284815952545102      0.0715184047509431
1019                      0.2088566380735518   -302.7160386039744253   -302.5098179870318518   -302.7160386039744253   -302.5098179870318518      0.9285481391135287      0.0714518608852915
1020                      0.2096485101972002   -302.7159738842077559   -302.5101903389820563   -302.7159738842077559   -302.5101903389820563      0.9285850506053748      0.0714149493955787
1021                      0.2093941100559779   -302.7158737159024895   -302.5104646904728725   -302.7158737159024895   -302.5104646904728725      0.9286122275796697      0.0713877724182637
1022                      0.2084551456674032   -302.7157598456903429   -302.5104815869485719   -302.7157598456903429   -302.5104815869485719      0.9286355432112392      0.0713644567877998
1023                      0.2072602807031391   -302.7156369459152643   -302.5102550487991948   -302.7156369459152643   -302.5102550487991948      0.9286555182226538      0.0713444817752040
1024                      0.2061756948274273   -302.7155266565940792   -302.5098282749351597   -302.7155266565940792   -302.5098282749351597      0.9286593662306684      0.0713406337705323
1025                      0.2053604554168417   -302.7154227611371766   -302.5093664078781899   -302.7154227611371766   -302.5093664078781899      0.9286438887063416      0.0713561112944276
1026                      0.2048162899406227   -302.7153165072907086   -302.5090751885553004   -302.7153165072907086   -302.5090751885553004      0.9286385875569966      0.0713614124414795
1027                      0.2045656731134577   -302.7152282269139505   -302.5089486300457793   -302.7152282269139505   -302.5089486300457793      0.9287003538383413      0.0712996461623118
1028                      0.2046266881686054   -302.7151808922961322   -302.5088771479865386   -302.7151808922961322   -302.5088771479865386      0.9288124947889735      0.0711875052160388
1029                      0.2049100508137580   -302.7151666947047488   -302.5087847404400350   -302.7151666947047488   -302.5087847404400350      0.9287771361896688      0.0712228638107530
1030                      0.2052684788183875   -302.7151809620418703   -302.5086767139509334   -302.7151809620418703   -302.5086767139509334      0.9285869485937449      0.0714130514066993
1031                      0.2055298751990151   -302.7152204149755903   -302.5085727614711573   -302.7152204149755903   -302.5085727614711573      0.9285665575192571      0.0714334424810241
1032                      0.2054931106893909   -302.7152715129736293   -302.5083168536237963   -302.7152715129736293   -302.5083168536237963      0.9288013033031548      0.0711986966992002
1033                      0.2049835867454119   -302.7153198555880635   -302.5078911647089512   -302.7153198555880635   -302.5078911647089512      0.9290765717306264      0.0709234282777432
1034                      0.2040232729248125   -302.7153238315323733   -302.5075846390935226   -302.7153238315323733   -302.5075846390935226      0.9292145968518136      0.0707854031701843
1035                      0.2030067106745547   -302.7153077127935603   -302.5074779641871601   -302.7153077127935603   -302.5074779641871601      0.9291832882869809      0.0708167116951555
1036                      0.2024739037265388   -302.7152876247443487   -302.5076085408927611   -302.7152876247443487   -302.5076085408927611      0.9290360802215373      0.0709639197676452
1037                      0.2027922856964442   -302.7152767722557201   -302.5080415987308697   -302.7152767722557201   -302.5080415987308697      0.9288740534822734      0.0711259465194165
1038                      0.2039015320216117   -302.7152861415028724   -302.5085640867328607   -302.7152861415028724   -302.5085640867328607      0.9288505922915274      0.0711494077146778
